trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4608,False,"{'a': 0.177439999999962, 'e': 0.09985860935027605}",20,2,14.072471929055261,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
4609,False,"{'a': 0.177369999999962, 'e': 0.09980869252584701}",20,6,-12.703035747555912,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
4610,False,"{'a': 0.17729999999996202, 'e': 0.09975880065359155}",30,20,-4.416966426530756,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
4611,False,"{'a': 0.17722999999996203, 'e': 0.09970893372103677}",20,11,17.456164500134076,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4612,False,"{'a': 0.17715999999996204, 'e': 0.09965909171571599}",20,13,12.23542849549885,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4613,False,"{'a': 0.17708999999996206, 'e': 0.09960927462516865}",30,7,29.927780567666407,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
4614,False,"{'a': 0.17701999999996207, 'e': 0.09955948243694045}",25,11,26.42200108724635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4615,False,"{'a': 0.17694999999996208, 'e': 0.09950971513858341}",20,11,18.02324540375372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4616,False,"{'a': 0.1768799999999621, 'e': 0.09945997271765564}",25,19,11.189553415275997,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4617,False,"{'a': 0.1768099999999621, 'e': 0.0994102551617216}",20,12,15.806756571730126,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4618,False,"{'a': 0.17673999999996212, 'e': 0.09936056245835187}",25,9,31.87942122074388,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4619,False,"{'a': 0.17666999999996214, 'e': 0.09931089459512324}",20,13,16.522423493965917,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4620,False,"{'a': 0.17659999999996215, 'e': 0.0992612515596188}",20,9,19.210567600060507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4621,False,"{'a': 0.17652999999996216, 'e': 0.09921163333942774}",25,8,3.2397183030138055,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
4622,False,"{'a': 0.17645999999996217, 'e': 0.09916203992214562}",25,14,-22.913669207763743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
4623,False,"{'a': 0.1763899999999622, 'e': 0.0991124712953739}",20,13,12.133634426598158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4624,False,"{'a': 0.1763199999999622, 'e': 0.09906292744672048}",30,10,12.220346839972244,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
4625,False,"{'a': 0.17624999999996221, 'e': 0.09901340836379957}",20,8,21.04362872730459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4626,False,"{'a': 0.17617999999996223, 'e': 0.09896391403423122}",20,0,11.720639367251984,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
4627,False,"{'a': 0.17610999999996224, 'e': 0.0989144444456418}",20,7,12.115265907320586,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4628,False,"{'a': 0.17603999999996225, 'e': 0.09886499958566411}",20,11,4.869103203185993,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4629,False,"{'a': 0.17596999999996227, 'e': 0.09881557944193682}",25,3,16.96675683213644,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
4630,False,"{'a': 0.17589999999996228, 'e': 0.09876618400210496}",20,12,16.22516584460805,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4631,False,"{'a': 0.1758299999999623, 'e': 0.09871681325381947}",20,11,15.885310685891476,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4632,False,"{'a': 0.1757599999999623, 'e': 0.09866746718473786}",25,8,-8.996524766686473,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
4633,False,"{'a': 0.17568999999996232, 'e': 0.09861814578252365}",20,15,9.032487044674292,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4634,False,"{'a': 0.17561999999996233, 'e': 0.0985688490348463}",20,10,6.503187530311023,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4635,False,"{'a': 0.17554999999996235, 'e': 0.09851957692938172}",20,8,20.61510398370837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4636,False,"{'a': 0.17547999999996236, 'e': 0.09847032945381194}",20,0,-9.84378191206937,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
4637,False,"{'a': 0.17540999999996237, 'e': 0.09842110659582504}",20,14,10.903351587048979,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4638,False,"{'a': 0.1753399999999624, 'e': 0.0983719083431153}",20,6,25.084385537079235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4639,False,"{'a': 0.1752699999999624, 'e': 0.09832273468338311}",25,14,21.515004217759618,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4640,False,"{'a': 0.1751999999999624, 'e': 0.0982735856043351}",25,9,12.50058821443717,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4641,False,"{'a': 0.17512999999996243, 'e': 0.09822446109368405}",20,9,20.603220516800828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4642,False,"{'a': 0.17505999999996244, 'e': 0.09817536113914878}",20,14,10.513047195269662,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4643,False,"{'a': 0.17498999999996245, 'e': 0.09812628572845428}",25,11,21.75333611932241,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4644,False,"{'a': 0.17491999999996247, 'e': 0.09807723484933174}",20,6,26.542809528434315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4645,False,"{'a': 0.17484999999996248, 'e': 0.0980282084895184}",25,11,14.982379354116418,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4646,False,"{'a': 0.1747799999999625, 'e': 0.09797920663675777}",30,17,-16.631566404929284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
4647,False,"{'a': 0.1747099999999625, 'e': 0.09793022927879923}",25,0,39.54456336678153,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4648,False,"{'a': 0.17463999999996252, 'e': 0.09788127640339847}",20,12,12.597186289779529,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4649,False,"{'a': 0.17456999999996253, 'e': 0.09783234799831746}",25,13,22.817277326386677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4650,False,"{'a': 0.17449999999996255, 'e': 0.0977834440513239}",25,13,22.515875049353063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4651,False,"{'a': 0.17442999999996256, 'e': 0.09773456455019183}",20,12,12.771225286989255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4652,False,"{'a': 0.17435999999996257, 'e': 0.0976857094827014}",25,9,32.679309459994656,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4653,False,"{'a': 0.17428999999996259, 'e': 0.09763687883663891}",20,6,5.9301775346139,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
4654,False,"{'a': 0.1742199999999626, 'e': 0.09758807259979665}",20,0,6.446765154486337,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
4655,False,"{'a': 0.1741499999999626, 'e': 0.09753929075997295}",20,9,23.404203782092182,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4656,False,"{'a': 0.17407999999996263, 'e': 0.09749053330497247}",25,13,22.12719826299714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4657,False,"{'a': 0.17400999999996264, 'e': 0.09744180022260593}",30,13,28.55283902090217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4658,False,"{'a': 0.17393999999996265, 'e': 0.09739309150068985}",20,12,3.714420206668692,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4659,False,"{'a': 0.17386999999996267, 'e': 0.0973444071270472}",35,25,18.3103220783091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4660,False,"{'a': 0.17379999999996268, 'e': 0.09729574708950679}",20,13,8.74014414050661,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
4661,False,"{'a': 0.1737299999999627, 'e': 0.09724711137590371}",20,13,12.315099804136093,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4662,False,"{'a': 0.1736599999999627, 'e': 0.09719849997407898}",25,11,19.175177408862176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4663,False,"{'a': 0.17358999999996272, 'e': 0.09714991287187971}",25,11,-8.222917837381816,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
4664,False,"{'a': 0.17351999999996273, 'e': 0.09710135005715916}",20,14,10.623278501980451,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4665,False,"{'a': 0.17344999999996275, 'e': 0.09705281151777667}",20,8,9.543949931625821,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4666,False,"{'a': 0.17337999999996276, 'e': 0.09700429724159756}",20,15,11.320168676402302,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4667,False,"{'a': 0.17330999999996277, 'e': 0.09695580721649327}",25,10,28.134332704949042,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4668,False,"{'a': 0.17323999999996278, 'e': 0.09690734143034126}",30,24,9.765742819854067,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4669,False,"{'a': 0.1731699999999628, 'e': 0.0968588998710251}",20,10,5.7529458625428695,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4670,False,"{'a': 0.1730999999999628, 'e': 0.0968104825264345}",30,21,13.014697888968994,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
4671,False,"{'a': 0.17302999999996282, 'e': 0.09676208938446496}",30,20,17.624993564718594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4672,False,"{'a': 0.17295999999996284, 'e': 0.09671372043301825}",30,16,1.6257480631793173,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
4673,False,"{'a': 0.17288999999996285, 'e': 0.0966653756600022}",20,8,23.743566249849778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4674,False,"{'a': 0.17281999999996286, 'e': 0.09661705505333057}",20,16,9.267589948963947,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4675,False,"{'a': 0.17274999999996288, 'e': 0.09656875860092318}",30,13,20.27408138669783,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4676,False,"{'a': 0.1726799999999629, 'e': 0.09652048629070592}",30,13,21.604930382709643,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4677,False,"{'a': 0.1726099999999629, 'e': 0.09647223811061079}",20,12,15.471831882738304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4678,False,"{'a': 0.17253999999996292, 'e': 0.09642401404857573}",25,16,15.761804988696095,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4679,False,"{'a': 0.17246999999996293, 'e': 0.09637581409254456}",25,7,31.00209891966561,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4680,False,"{'a': 0.17239999999996294, 'e': 0.0963276382304675}",35,21,27.66875967195884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4681,False,"{'a': 0.17232999999996296, 'e': 0.09627948645030049}",20,11,3.7587642901293856,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4682,False,"{'a': 0.17225999999996297, 'e': 0.09623135874000556}",20,14,11.183423196162078,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4683,False,"{'a': 0.17218999999996298, 'e': 0.09618325508755085}",25,18,-9.092586499725966,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
4684,False,"{'a': 0.172119999999963, 'e': 0.09613517548091038}",35,14,-12.694621137071772,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
4685,False,"{'a': 0.172049999999963, 'e': 0.09608711990806437}",20,10,18.764370019251285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4686,False,"{'a': 0.17197999999996302, 'e': 0.09603908835699874}",20,13,15.48165429653948,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4687,False,"{'a': 0.17190999999996304, 'e': 0.0959910808157057}",20,6,13.68995954540922,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4688,False,"{'a': 0.17183999999996305, 'e': 0.09594309727218342}",35,28,14.167893810961242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4689,False,"{'a': 0.17176999999996306, 'e': 0.0958951377144359}",20,2,-20.763977014705322,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
4690,False,"{'a': 0.17169999999996308, 'e': 0.09584720213047336}",25,16,5.450075436982491,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4691,False,"{'a': 0.1716299999999631, 'e': 0.09579929050831185}",25,19,12.465523937877308,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4692,False,"{'a': 0.1715599999999631, 'e': 0.09575140283597343}",20,4,24.888037348999735,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4693,False,"{'a': 0.17148999999996312, 'e': 0.09570353910148625}",20,10,-22.412949045918193,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4694,False,"{'a': 0.17141999999996313, 'e': 0.09565569929288434}",25,15,20.00326607095853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4695,False,"{'a': 0.17134999999996314, 'e': 0.09560788339820772}",25,18,14.537585141731801,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4696,False,"{'a': 0.17127999999996316, 'e': 0.09556009140550244}",20,4,-2.7129804249955383,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
4697,False,"{'a': 0.17120999999996317, 'e': 0.09551232330282056}",30,22,3.503396883915709,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4698,False,"{'a': 0.17113999999996318, 'e': 0.09546457907822}",25,20,9.267385729202854,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4699,False,"{'a': 0.1710699999999632, 'e': 0.09541685871976466}",20,3,30.447275282804863,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4700,False,"{'a': 0.1709999999999632, 'e': 0.0953691622155245}",20,6,26.609650086203473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4701,False,"{'a': 0.17092999999996322, 'e': 0.09532148955357547}",25,4,12.117442171253234,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
4702,False,"{'a': 0.17085999999996324, 'e': 0.09527384072199929}",25,15,19.865446047302164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4703,False,"{'a': 0.17078999999996325, 'e': 0.09522621570888369}",30,7,35.45844118999019,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4704,False,"{'a': 0.17071999999996326, 'e': 0.09517861450232261}",25,19,11.270102789693516,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4705,False,"{'a': 0.17064999999996328, 'e': 0.09513103709041565}",25,11,19.155556589493095,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4706,False,"{'a': 0.1705799999999633, 'e': 0.09508348346126841}",25,19,13.809936878967449,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4707,False,"{'a': 0.1705099999999633, 'e': 0.09503595360299258}",20,7,-23.224599824918485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
4708,False,"{'a': 0.17043999999996332, 'e': 0.0949884475037056}",20,7,10.776421839863506,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4709,False,"{'a': 0.17036999999996333, 'e': 0.09494096515153108}",25,13,21.851753777960848,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4710,False,"{'a': 0.17029999999996334, 'e': 0.09489350653459824}",25,11,27.661485253575957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4711,False,"{'a': 0.17022999999996336, 'e': 0.09484607164104254}",25,3,20.333722308815172,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4712,False,"{'a': 0.17015999999996337, 'e': 0.0947986604590053}",20,12,15.018812286417878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4713,False,"{'a': 0.17008999999996338, 'e': 0.0947512729766336}",25,13,21.968212715460698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4714,False,"{'a': 0.1700199999999634, 'e': 0.09470390918208074}",35,24,16.938376190909796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4715,False,"{'a': 0.1699499999999634, 'e': 0.09465656906350559}",20,1,8.259866065276197,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
4716,False,"{'a': 0.16987999999996342, 'e': 0.09460925260907319}",20,4,14.603164888602684,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4717,False,"{'a': 0.16980999999996343, 'e': 0.09456195980695448}",20,4,23.315891417659415,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4718,False,"{'a': 0.16973999999996345, 'e': 0.0945146906453262}",25,13,22.787849244478704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4719,False,"{'a': 0.16966999999996346, 'e': 0.09446744511237104}",20,7,-38.903947243103076,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
4720,False,"{'a': 0.16959999999996347, 'e': 0.09442022319627766}",30,18,23.485638488291634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4721,False,"{'a': 0.1695299999999635, 'e': 0.0943730248852406}",20,11,18.90387106993938,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4722,False,"{'a': 0.1694599999999635, 'e': 0.0943258501674603}",20,13,15.880566434522615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4723,False,"{'a': 0.16938999999996351, 'e': 0.0942786990311429}",20,13,12.624693157908967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4724,False,"{'a': 0.16931999999996353, 'e': 0.0942315714645008}",25,1,38.163981727547586,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4725,False,"{'a': 0.16924999999996354, 'e': 0.09418446745575214}",25,12,13.333944890718625,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4726,False,"{'a': 0.16917999999996355, 'e': 0.0941373869931208}",25,10,27.870623415930247,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4727,False,"{'a': 0.16910999999996357, 'e': 0.0940903300648366}",20,10,20.893205917415038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4728,False,"{'a': 0.16903999999996358, 'e': 0.0940432966591355}",20,0,-57.89937817825816,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",1
4729,False,"{'a': 0.1689699999999636, 'e': 0.09399628676425904}",25,11,22.235370244018565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4730,False,"{'a': 0.1688999999999636, 'e': 0.09394930036845478}",20,1,-40.53972661616841,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
4731,False,"{'a': 0.16882999999996362, 'e': 0.09390233745997605}",30,24,12.587753069281028,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4732,False,"{'a': 0.16875999999996363, 'e': 0.09385539802708218}",25,17,16.002148469147183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4733,False,"{'a': 0.16868999999996365, 'e': 0.09380848205803838}",30,20,22.70281427665394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4734,False,"{'a': 0.16861999999996366, 'e': 0.09376158954111549}",20,0,19.627514319488668,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4735,False,"{'a': 0.16854999999996367, 'e': 0.09371472046459053}",20,16,7.865697381771492,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4736,False,"{'a': 0.1684799999999637, 'e': 0.09366787481674614}",35,18,32.782622684371916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4737,False,"{'a': 0.1684099999999637, 'e': 0.09362105258587093}",20,13,13.606508166322424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4738,False,"{'a': 0.1683399999999637, 'e': 0.09357425376025943}",20,0,15.00988256991674,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4739,False,"{'a': 0.16826999999996373, 'e': 0.09352747832821179}",25,17,-26.94774631228153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
4740,False,"{'a': 0.16819999999996374, 'e': 0.09348072627803422}",25,3,24.03342889403902,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4741,False,"{'a': 0.16812999999996375, 'e': 0.09343399759803873}",20,5,16.64307644174688,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
4742,False,"{'a': 0.16805999999996377, 'e': 0.09338729227654315}",25,15,17.888195957446147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4743,False,"{'a': 0.16798999999996378, 'e': 0.09334061030187112}",25,13,21.827065306007928,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4744,False,"{'a': 0.1679199999999638, 'e': 0.09329395166235205}",25,12,12.37678666055837,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4745,False,"{'a': 0.1678499999999638, 'e': 0.09324731634632148}",30,21,15.92059966568927,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4746,False,"{'a': 0.16777999999996382, 'e': 0.09320070434212052}",20,6,0.38442424940529496,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
4747,False,"{'a': 0.16770999999996383, 'e': 0.093154115638096}",20,10,20.518957092691636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4748,False,"{'a': 0.16763999999996385, 'e': 0.09310755022260093}",25,0,23.424579890671605,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
4749,False,"{'a': 0.16756999999996386, 'e': 0.09306100808399398}",30,19,6.358383331730034,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4750,False,"{'a': 0.16749999999996387, 'e': 0.09301448921063948}",25,16,7.14887836394448,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
4751,False,"{'a': 0.16742999999996389, 'e': 0.09296799359090774}",25,17,17.626306694222233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4752,False,"{'a': 0.1673599999999639, 'e': 0.09292152121317489}",30,16,18.334236150734423,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
4753,False,"{'a': 0.1672899999999639, 'e': 0.09287507206582285}",20,10,-5.292936760799218,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
4754,False,"{'a': 0.16721999999996393, 'e': 0.09282864613723932}",25,19,12.30848626094863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4755,False,"{'a': 0.16714999999996394, 'e': 0.09278224341581776}",25,7,34.62221238444724,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4756,False,"{'a': 0.16707999999996395, 'e': 0.09273586388995758}",25,15,16.072386340615115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4757,False,"{'a': 0.16700999999996397, 'e': 0.09268950754806386}",20,9,18.048781605375847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4758,False,"{'a': 0.16693999999996398, 'e': 0.09264317437854747}",20,11,14.971675719359432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4759,False,"{'a': 0.166869999999964, 'e': 0.09259686436982519}",20,11,17.42005152038059,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4760,False,"{'a': 0.166799999999964, 'e': 0.09255057751031945}",20,4,20.704252373142584,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
4761,False,"{'a': 0.16672999999996402, 'e': 0.09250431378845857}",20,12,-25.190426031122207,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
4762,False,"{'a': 0.16665999999996403, 'e': 0.0924580731926767}",30,19,22.993505010367347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4763,False,"{'a': 0.16658999999996404, 'e': 0.09241185571141353}",20,14,11.688357064440625,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4764,False,"{'a': 0.16651999999996406, 'e': 0.0923656613331148}",20,9,21.78304989460997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4765,False,"{'a': 0.16644999999996407, 'e': 0.09231949004623184}",20,13,13.646063839590495,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4766,False,"{'a': 0.16637999999996408, 'e': 0.09227334183922192}",20,2,32.248221330768665,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4767,False,"{'a': 0.1663099999999641, 'e': 0.09222721670054795}",25,12,24.804890601100603,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4768,False,"{'a': 0.1662399999999641, 'e': 0.09218111461867855}",25,13,-43.10933401339119,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
4769,False,"{'a': 0.16616999999996412, 'e': 0.09213503558208837}",25,16,16.019878273999833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4770,False,"{'a': 0.16609999999996414, 'e': 0.09208897957925759}",20,10,20.278910929986278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4771,False,"{'a': 0.16602999999996415, 'e': 0.09204294659867207}",30,18,21.989849043836024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4772,False,"{'a': 0.16595999999996416, 'e': 0.09199693662882377}",20,0,7.272586254128417,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
4773,False,"{'a': 0.16588999999996418, 'e': 0.0919509496582101}",25,9,27.732282418804214,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
4774,False,"{'a': 0.1658199999999642, 'e': 0.09190498567533432}",20,6,25.511342235059452,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4775,False,"{'a': 0.1657499999999642, 'e': 0.0918590446687054}",20,14,12.691867884081159,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4776,False,"{'a': 0.16567999999996422, 'e': 0.09181312662683812}",25,17,14.190579310327841,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4777,False,"{'a': 0.16560999999996423, 'e': 0.09176723153825306}",30,21,17.685214058212654,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4778,False,"{'a': 0.16553999999996424, 'e': 0.09172135939147628}",35,18,34.04784659381953,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4779,False,"{'a': 0.16546999999996426, 'e': 0.09167551017503983}",25,11,25.60097591491855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
